Codigo;Detalle;Stock;Precio
3038;BROCA SDS PLUS 14 X 100 X 160 MM.;7.00;4984.45
3039;BROCA SDS PLUS 14 X 150 X 210 MM.;8.00;5751.28
3040;BROCA SDS PLUS 5 X 50 X 110 MM.;4.00;2378.26
3041;BOCALLAVE DE 1/2 HEXAGONAL LARGO 11 MM;7.00;5618.90
3044;BOCALLAVE DE 1/2 HEXAGONAL LARGO 10 MM;11.00;5618.90
3045;BOCALLAVE DE 1/2 HEXAGONAL LARGO 12 MM;5.00;5618.90
3046;BOCALLAVE DE 1/2 HEXAGONAL LARGO 13 MM;10.00;5618.90
3047;BOCALLAVE DE 1/2 HEXAGONAL LARGO 14 MM;11.00;5618.90
3048;BOCALLAVE DE 1/2 HEXAGONAL LARGO 15 MM;8.00;5618.90
3049;BOCALLAVE DE 1/2 HEXAGONAL LARGO 16 MM;9.00;5618.90
3051;BOCALLAVE DE 1/2 HEXAGONAL LARGO 17 MM;2.00;5796.76
3052;BOCALLAVE DE 1/2 HEXAGONAL LARGO 18 MM;0.00;6404.76
3054;BOCALLAVE DE 1/2 HEXAGONAL LARGO 19 MM;2.00;6779.08
3055;BOCALLAVE DE 1/2 HEXAGONAL LARGO 20 MM;4.00;7465.68
3056;BOCALLAVE DE 1/2 HEXAGONAL LARGO 21 MM;4.00;7564.94
3057;BOCALLAVE DE 1/2 HEXAGONAL LARGO 22 MM;3.00;8665.15
3058;BOCALLAVE DE 1/2 HEXAGONAL LARGO 23 MM;3.00;9037.40
3059;BOCALLAVE DE 1/2 HEXAGONAL LARGO 24 MM;8.00;9587.50
3060;BOCALLAVE DE 1/2 HEXAGONAL LARGO 27 MM;2.00;13281.05
3061;BOCALLAVE DE 1/2 HEXAGONAL LARGO 30 MM;0.00;17131.76
3062;BOCALLAVE DE 1/2 HEXAGONAL LARGO 32 MM;5.00;19646.52
3063;LLAVE COMBINADA C/CRIQUET ARTI. 08 MM;0.00;15696.53
3064;LLAVE COMBINADA C/CRIQUET ARTI. 09 MM;9.00;15758.58
3065;LLAVE COMBINADA C/CRIQUET ARTI. 10 MM;0.00;17330.30
3066;LLAVE COMBINADA C/CRIQUET ARTI. 11 MM;1.00;18467.73
3067;LLAVE COMBINADA C/CRIQUET ARTI. 12 MM;2.00;18488.41
3068;LLAVE COMBINADA C/CRIQUET ARTI. 13 MM;1.00;20018.77
3069;LLAVE COMBINADA C/CRIQUET ARTI. 14 MM;0.00;22541.79
3070;LLAVE COMBINADA C/CRIQUET ARTI. 15 MM;2.00;22541.79
3071;LLAVE COMBINADA C/CRIQUET ARTI. 16 MM;3.00;24816.65
3072;LLAVE COMBINADA C/CRIQUET ARTI. 17 MM;1.00;26305.65
3073;LLAVE COMBINADA C/CRIQUET ARTI. 18 MM;2.00;27918.74
3074;LLAVE COMBINADA C/CRIQUET ARTI. 19 MM;2.00;29986.79
3076;LLAVE COMBINADA 6 MM CRV;9.00;4777.21
3077;LLAVE COMBINADA 7 MM CRV;10.00;4777.21
3078;LLAVE COMBINADA 8 MM CRV;1.00;4963.33
3079;LLAVE COMBINADA 9 MM CRV;6.00;5190.82
3080;LLAVE COMBINADA 10 MM CRV;8.00;5335.58
3081;LLAVE COMBINADA 11 MM CRV;14.00;6038.72
3082;LLAVE COMBINADA 12 MM CRV;9.00;6348.93
3083;LLAVE COMBINADA 13 MM CRV;9.00;6990.02
3084;LLAVE COMBINADA 14 MM CRV;6.00;8024.05
3085;LLAVE COMBINADA 15 MM CRV;6.00;9037.40
3086;LLAVE COMBINADA 16 MM CRV;9.00;9864.62
3087;LLAVE COMBINADA 17 MM CRV;8.00;10464.36
3088;LLAVE COMBINADA 18 MM CRV;3.00;11911.99
3089;LLAVE COMBINADA 19 MM CRV;15.00;14383.73
3090;LLAVE COMBINADA 20 MM CRV;7.00;14807.27
3091;LLAVE COMBINADA 21 MM CRV;9.00;17475.06
3092;LLAVE COMBINADA 22 MM CRV;13.00;20618.50
3093;LLAVE COMBINADA 23 MM CRV;3.00;22624.52
3094;LLAVE COMBINADA 24 MM CRV;5.00;24651.21
3095;LLAVE COMBINADA 25 MM CRV;2.00;26636.54
3096;LLAVE COMBINADA 27 MM CRV;0.00;30172.92
3097;LLAVE COMBINADA 26 MM CRV;0.00;27836.01
3098;LLAVE COMBINADA 28 MM CRV;0.00;32199.61
3099;LLAVE COMBINADA 29 MM CRV;0.00;34226.30
3100;LLAVE COMBINADA 30 MM CRV;0.00;36211.64
3101;LLAVE COMBINADA 32 MM CRV;0.00;38238.33
3117;TERMOTANQUE ELECT.COLGAR CONEX. INF. 55 LT "SHERMAN";0;513507.40
3118;PINZA UNIVERSAL 7" - BREMEN HAUS - 7049;19.00;11690.90
3119;BARREHOJA PVC "EL ABUELO";12.00;5290.03
3128;VARILLA ROSCADA     .3/16"-24 HILOS;6.00;899.98
3129;VARILLA ROSCADA     1/4"-20 HILOS;8.00;1030.83
3130;VARILLA ROSCADA     5/16"-18 HILOS;8.00;1626.86
3131;VARILLA ROSCADA    .3/8"-16 HILOS;0.00;2286.29
3132;VARILLA ROSCADA    .7/16"-14 HILOS;21.00;3273.82
3133;VARILLA ROSCADA    1/2"-12 HILOS;2.00;4179.64
3134;VARILLA ROSCADA    9/16"-12 HILOS;21.00;5312.61
3135;VARILLA ROSCADA   5/8"-11 HILOS;21.00;6735.32
3136;VARILLA ROSCADA  .3/4"-10 HILOS;3.00;9712.16
3137;VARILLA ROSCADA  .7/8"-9 HILOS;21.00;16649.67
3138;DISCO DIAMANTADO CONTINUO "YARD SINECTIC" - 9";0.00;27936.23
3141;CAÑO CORRUGADO 1" 25MTRS.;0.00;979.00
3142;HIDROFUGO CERESITA X 4KG;1.00;3877.50
3143;HIDROFUGO CERESITA X 1KG;0.00;1443.75
3144;HIDROFUGO CERESITA X 10KG;1.00;8525.00
3145;HIDROFUGO CERESITA X 20KG;0;15537.50
3151;PLACA PARA CONSTRUCCION 1000X1000X50MM;6.00;5718.62
3152;PLACA PARA CONSTRUCCION 1000X1000X30MM;38.00;3431.17
3153;PLACA PARA CONSTRUCCION 2000X1000X20MM;0;4397.93
3154;PERFIL T X 2MT NATURAL;0;1386.19
3155;PERFIL GALVANIZADO GALERA 2M NATURAL;74.00;1386.19
3156;PERFIL GALVANIZADO L X 2 MM  NATURAL;100.00;866.65
3157;ADHESIVO GHALI;0;810.00
3158;MOLDURA VERONA 1;13.00;750.00
3160;PERFIL  MONTANTE DE 2600X69MM;7.00;5039.40
3161;PERFIL  MONTANTE DE 2600X34MM;12.00;3845.84
3162;PERFIL OMEGA DE 2600;56.00;3521.61
3163;PERFIL SOLERA DE 2600X70MM;82.00;4505.25
3164;PERFIL SOLERA DE 2600X35MM;0;3244.80
3165;PLACA YESO DE 1200X2400X12,5MM;18.00;12696.25
3166;PLACA YESO DE 1200X2400X9,5MM;51.00;11617.69
3167;CINTA MICROPERFORADA X 75M;0;4687.50
3168;CINTA MICROPERFORADA X 150M;0;8910.00
3169;MASILLA P/PLACA YESO 32KG;6.00;28332.00
3170;MASILLA P/PLACA YESO 15KG;12.00;15450.00
3171;MASILLA P/PLACA YESO 7KG;13.00;9240.00
3172;VIGUETA PRETENSADA 1.20;0.00;3827.05
3173;VIGUETA PRETENSADA 1.40;24.00;4465.25
3174;VIGUETA PRETENSADA 1.60;0.00;5103.44
3175;VIGUETA PRETENSADA 1.80;0.00;6379.82
3176;VIGUETA PRETENSADA 2.00;0;5741.63
3177;VIGUETA PRETENSADA 2.20;0.00;7015.92
3178;VIGUETA PRETENSADA 2.40;0.00;7654.12
3179;VIGUETA PRETENSADA 2.60;0.00;8292.31
3180;VIGUETA PRETENSADA 2.80;24.00;8930.50
3181;VIGUETA PRETENSADA 3.00;49.00;9568.70
3182;VIGUETA PRETENSADA 3.20;48.00;10280.36
3183;VIGUETA PRETENSADA 3.40;54.00;10924.85
3184;VIGUETA PRETENSADA 3.60;46.00;11850.65
3185;VIGUETA PRETENSADA 3.80;48.00;12474.16
3186;VIGUETA PRETENSADA 4.00;48.00;13744.23
3187;VIGUETA PRETENSADA 4.20;48.00;14437.01
3188;VIGUETA PRETENSADA 4.40;48.00;16861.72
3189;VIGUETA PRETENSADA 4.60;48.00;17554.50
3190;VIGUETA PRETENSADA 4.80;48.00;20789.55
3191;VIGUETA PRETENSADA 5.00;50.00;21597.78
3192;VIGUETA PRETENSADA 5.20;0.00;22521.49
3193;VIGUETA PRETENSADA 5.40;0.00;23329.72
3194;VIGUETA PRETENSADA 5.60;0.00;29451.34
3195;VIGUETA PRETENSADA 6.00;0.00;31527.56
3196;VIGUETA PRETENSADA 6.20;0.00;32568.82
3197;VIGUETA PRETENSADA 6.40;0.00;39729.60
3198;VIGUETA PRETENSADA 6.60;0.00;41115.15
3199;VIGUETA PRETENSADA 7.20;0.00;44809.95
3203;HIERRO TORSIONADO 6MM;184.00;5299.80
3204;HIERRO TORSIONADO 8MM;325.00;8299.71
3205;HIERRO TORSIONADO 10MM;267.00;12900.18
3206;HIERRO TORSIONADO 12MM;92.00;18500.32
3207;HIERRO TORSIONADO 16MM;3.00;33040.00
3208;HIERRO LISO 6MM;16.00;5662.89
3209;HIERRO LISO 8MM;2.00;10538.63
3210;HIERRO LISO 10MM;0;17864.73
3211;HIERRO LISO 12MM;8.00;23496.35
3212;HIERRO LISO 14MM;0.00;35197.44
3213;HIERRO LISO 16MM;8.00;42923.55
3214;GALVA24 CHAPA ACAN;0.00;12608.06
3215;GALVA27 CHAPA ACAN;0.00;10988.16
3216;SINCA24 CHAPA ACAN;0.00;14287.50
3217;SINCA27 CHAPA ACAN;0.00;12104.63
3218;TRAP24 CINCA CHAPA;0;13455.00
3219;TRAP24 COLOR CHAPA;0;20625.00
3220;AISLANTE P/CHAPAS 10MM     1X20M;4.00;35000.25
3221;AISLANTE P/CHAPAS 5MM     1X20M;32.00;23800.02
3222;MALLA PARA GALPONES (2*1)MT2;355.00;1353.52
3223;MALLA Q 131 15X15 5MM 6.0X2.4 MT;0.00;83750.00
3224;MALLA Q 100 15X15 4.2MM 6.0X2.0 MT;0.00;52962.00
3225;MALLA Q 188 15X15 6MM 6.0X2.4 MT;6.00;94213.05
3226;MALLA R 131 15X25 5MM 6.0X2.4 MT;4.00;59499.50
3227;PERFIL C 80X40X15X1.6 X 12M.;19.00;70999.72
3228;PERFIL C 80X50X15X1.6 X 12M.;0.00;70560.00
3229;PERFIL C 100X40X15X1.6 X 12M.;22.00;79799.18
3230;PERFIL C 100X50X15X1.6 X 12M.;0.00;80500.00
3231;PERFIL C 120X50X15X1,6 X 12M.;33.00;95496.08
3232;PERFIL C 120X50X15X2.0 X 12M.;0.00;108675.00
3233;PERFIL C 140X60X20X2.0 X 12M.;3.00;120750.00
3234;PERFIL C 160X60X20X2.0 X 12M.;0;135125.00
3235;ELECTRODO  CONARCO P.A.  2,5MM;2.51;19977.17
3236;ELECTRODO  CONARCO P.A.  3,25MM;0.00;17945.29
3237;REJA PARA VENTANA 1X1;2.00;49400.00
3248;VENTILUZ CHAPA  40X40;0.00;3472.63
3249;VENTILUZ CHAPA  40X30;1.00;3241.88
3250;VENTILUZ CHAPA  50X30;0.00;3550.63
3251;VENTILUZ CHAPA  60X30;0;4168.13
3252;VENTILUZ CHAPA C/REJA 60X40;0;4875.00
3253;VENTILUZ HIERRO 30X20;0.00;2746.43
3254;VENTILUZ HIERRO 40X20;0.00;3112.63
3255;VENTILUZ HIERRO40X30;0;3478.82
3256;VENTILUZ HIERRO50X30;0;4394.30
3257;VENTILUZ HIERRO60X20;0.00;4760.49
3258;VENTILUZ HIERRO60X30;0.00;4760.49
3259;RAJA CHAPA 30X1MT;0.00;6337.50
3260;RAJA CHAPA 30X120MT;0.00;7718.75
3261;RAJA CHAPA 30X80MT;0.00;5464.88
3262;RAJA CHAPA 40X80MT;0;6298.50
3263;RAJA CHAPA 50X80MT;0.00;6857.50
3264;RAJAS CHAPA 30X75;0;4387.50
3265;BAUSIL ACETICO TRANSPARENTE;0.00;5089.50
3266;RAJAS CHAPA 50X75;0.00;6318.00
3267;VENTILUZ CHAPA CORREDIZO  60X40;0;4647.50
3268;VENTILUZ CHAPA CORREDIZO  80X40;0.00;5525.00
3269;VENTILUZ CHAPA CORREDIZO  80X60;0.00;6337.50
3270;PIPETA TRIFASICA;0.00;243.75
3271;PIPETA;0;221.00
3275;SOLDADOR DE ESTANIO JA 40W;0;1738.75
3276;PORTA LAMPARA ROSCA GOLIAT;0;593.13
3277;LINTERNA LED CREE 3W JA;0;1721.61
3278;CONTROLADOR DE PANEL LED 18W;0.00;658.13
3279;CONTROLADOR DE PANEL LED 12W FORZA;0.00;526.50
3280;ARANDELA P/RESISTENCIA;0;16.25
3291;CONCERTINA S30 X 10MTS;6.00;49718.75
3292;TELA ROLLO 2,5" X 1.50 X 14,5 X 15M;2.00;86400.00
3293;TELA ROLLO 2,5" X 1.50 X 14,5;0.00;58200.00
3294;TELA ROLLO 2,5" X 1.80 X 14.5;0;71280.00
3295;TELA ROLLO 3' X 1.50 X 14.5;0;53880.00
3296;TELA ROLLO 3' X 1.80 X 14.5;0.00;63990.00
3297;TELA ROLLO 3' X 2,0 X 14.5;0.00;71280.00
3298;TELA ROLLO 3' X 1.50 X 16;5.00;42540.00
3303;ALAMBRE PUAS X 100 MTRS.;10.00;28500.19
3307;CLAVO 12/28 CABEZA CHATA ACINDAR;0;5375.00
3313;PEGAMENTO CONSTRUKOR;24.00;6003.38
3314;FINO STUKO NORTEÑO X 25KG;0.00;8200.05
3315;PULVERIZADOR BERTA X2LTS;0;1905.00
3316;PULVERIZADOR BERTA X5LTS;0;6000.00
3317;NJA - CARRETILLA ESTPA 65 LTS REF.;14.00;89586.00
3318;NJA - CARRETILLA ESTPA 85 LTS REF.;10.00;102060.00
3320;CARRETA 1.30 M RUEDA MACIZA (200KG.);3.00;91854.00
3327;MASTERTANQ TRICAPA 400 LTS;1.00;99600.00
3328;MASTERTANQ TRICAPA 600 LTS;0.00;120000.00
3329;MASTERTANQ TRICAPA 850 LTS;0.00;198000.00
3330;FE304 TANQUE TRICAPA 1100 LTS;0.00;175500.00
3331;LB FM ANDINO INODORO CORTO IFA-BCO;20.00;94996.45
3332;ANDINO DEPOSITO 9 L.;26.00;114999.67
3333;LB FM ANDINO BIDET CORTO IFA-BCO;26.00;94996.45
3334;LB FM ANDINO LAVATORIO CORTO IFA-BCO;17.00;56499.74
3335;LB FM ANDINO COLUMNA CORTO IFA-BCO;15.00;44501.48
3336;CAPACITOR 3M;0.00;360.98
3337;CAPACITOR 4M;0.00;439.31
3340;RUEDA DE ACERO P/PORTON 50MM;0;570.00
3341;RUEDA DE ACERO P/PORTON 70MM;0.00;787.50
3342;RUEDA DE ACERO P/PORTON C/SOPORTE 50MM;0;439.50
3343;RUEDA DE ACERO P/PORTON C/ SOPORTE  70MM;0;759.00
3344;RUEDA DE ACERO P/PORTON C/SOPORTE 80MM;0;934.50
3346;BOMBA PRESURISADORA;0;45937.50
3349;LIJADORA DE PALMA GSS 140 - 220W- 1400RPM BOSCH;0;32812.50
3350;DREMEL 3000 C/10ACC;0;36093.75
3352;BOTAS INDUSTRIALES N40;1.00;25000.00
3353;BOTAS INDUSTRIALES N41;6.00;25000.00
3354;BOTAS INDUSTRIALES N42;1.00;25000.00
3355;COMPRESOR DE AIRE FMT 2.5HP50L-TD 2550;0;240000.00
3356;KIT 5 PIEZAS CON PISTOLA DE GRAVEDAD PARA COMPRESOR;1.00;49998.75
3357;PUNTA 300MM;0;593.69
3358;CORTA HIERRO 450MM;0.00;972.77
3362;ROLDANA GRANDE;0.00;1441.82
3363;ROLDANA CHICA;0.00;1102.56
3364;MARTILLO BOLA 800GRS;0;678.50
3365;AUTOPERFORANTE 2";14372.74;113.00
3366;AUTOPERFORANTE 2,5";9669.57;121.50
3367;LADRILLO HUECO 12X18X33;7239.00;562.48
3368;LADRILLO HUECO 8X18X33;2935.00;436.13
3369;LADRILLO HUECO 18X18X33;2812.00;816.68
3370;LADRILLO HUECO 12X18X30;0;334.43
3371;LADRILLO HUECO 8X18X30;0;252.34
3372;LADRILLO HUECO 18X18X30;0.00;451.87
3373;VIAJE PIEDRA 1-3;0;275000.00
3374;A. VIAJE MIXTO LAVADO (ARENA LAV.-1-3);0;241500.00
3375;A. VIAJE ARENA LAVADA;0;161000.00
3376;A. VIAJE PIEDRA BOLA;0;149500.00
3377;A. VIAJE BASE;0;143750.00
3378;A. VIAJE ARENA;0;143750.00
3379;A. VIAJE BRUTO FINO;0;143750.00
3380;A. VIAJE MIXTO;0;143750.00
3381;CH GALVA ACAN C-27 X 0.50 MT;0.00;5783.62
3382;CH GALVA ACAN C-27 X 1.00 MT;0.00;11567.25
3383;CH GALVA ACAN C-27 X 1.50 MT;0.00;17350.88
3384;CH GALVA ACAN C-27 X 2.00 MT;0.00;23134.50
3385;CH GALVA ACAN C-27 X 2.50 MT;1.00;28918.13
3386;CH GALVA ACAN C-27 X 3.00 MT;11.00;34701.75
3387;CH GALVA ACAN C-27 X 3.50 MT;8.00;40485.38
3388;CH GALVA ACAN C-27 X 4.00 MT;8.00;46269.00
3389;CH GALVA ACAN C-27 X 4.50 MT;9.00;52052.63
3390;CH GALVA ACAN C-27 X 5.00 MT;3.00;57836.25
3391;CH GALVA ACAN C-27 X 5.50 MT;9.00;63619.88
3392;CH GALVA ACAN C-27 X 6.00 MT;0.00;69403.50
3393;CH GALVA ACAN C-27 X 6.50 MT;0.00;75187.13
3394;CH GALVA ACAN C-27 X 7.00 MT;3.00;80970.75
3395;CH GALVA ACAN C-27 X 7.50 MT;0.00;86754.37
3396;CH GALVA ACAN C-27 X 8.00 MT;5.00;92538.00
3397;CH GALVA ACAN C-27 X 8.50 MT;0.00;98321.62
3398;CH GALVA ACAN C-27 X 9.00 MT;0.00;104105.25
3399;CH GALVA ACAN C-27 X 9.50 MT;0.00;109888.88
3400;CH GALVA ACAN C-27 X 10.00 MT;0.00;115672.50
3401;CH GALVA ACAN C-27 X 10.50 MT;0.00;121456.13
3402;CH GALVA ACAN C-27 X 11.00 MT;0.00;127239.75
3403;CH GALVA ACAN C-27 X 12.00 MT;0.00;138807.00
3404;CH GALVA ACAN C-27 X 13.00 MT;5.00;150374.25
3405;CH GALVA ACAN C-25 X 0.50 MT;0.00;6399.75
3406;CH GALVA ACAN C-25 X 1.00 MT;0.00;12799.50
3407;CH GALVA ACAN C-25 X 1.50 MT;0.00;19199.25
3408;CH GALVA ACAN C-25 X 2.00 MT;0.00;25599.00
3409;CH GALVA ACAN C-25 X 2.50 MT;0.00;31998.75
3410;CH GALVA ACAN C-25 X 3.00 MT;0;38398.50
3411;CH GALVA ACAN C-25 X 3.50 MT;8.00;44798.25
3412;CH GALVA ACAN C-25 X 4.00 MT;8.00;51198.00
3413;CH GALVA ACAN C-25 X 4.50 MT;10.00;57597.75
3414;CH GALVA ACAN C-25 X 5.00 MT;6.00;63997.50
3415;CH GALVA ACAN C-25 X 5.50 MT;0.00;70397.25
3416;CH GALVA ACAN C-25 X 6.00 MT;1.00;76797.00
3417;CH GALVA ACAN C-25 X 6.50 MT;3.00;83196.75
3418;CH GALVA ACAN C-25 X 7.00 MT;3.00;89596.50
3419;CH GALVA ACAN C-25 X 7.50 MT;3.00;95996.25
3420;CH GALVA ACAN C-25 X 8.00 MT;0.00;102396.00
3421;CH GALVA ACAN C-25 X 8.50 MT;4.00;108795.75
3422;CH GALVA ACAN C-25 X 9.00 MT;0.00;115195.50
3423;CH GALVA ACAN C-25 X 9.50 MT;0.00;121595.25
3424;CH GALVA ACAN C-25 X 10.00 MT;0.00;127995.00
3425;CH GALVA ACAN C-25 X 10.50 MT;0.00;134394.75
3426;CH GALVA ACAN C-25 X 11.00 MT;0.00;140794.50
3427;CH GALVA ACAN C-25 X 12.00 MT;0.00;153594.00
3428;CH GALVA ACAN C-25 X 13.00 MT;10.00;166393.50
3429;CH CINCA ACAN C-27 X 0.50 MT;0.00;5810.22
3430;CH CINCA ACAN C-27 X 1.00 MT;0.00;11620.44
3431;CH CINCA ACAN C-27 X 1.50 MT;0.00;17430.66
3432;CH CINCA ACAN C-27 X 2.00 MT;0.00;23240.88
3433;CH CINCA ACAN C-27 X 2.50 MT;0.00;29051.10
3434;CH CINCA ACAN C-27 X 3.00 MT;0;34861.32
3435;CH CINCA ACAN C-27 X 3.50 MT;0.00;40671.54
3436;CH CINCA ACAN C-27 X 4.00 MT;0.00;46481.76
3437;CH CINCA ACAN C-27 X 4.50 MT;0.00;52291.98
3438;CH CINCA ACAN C-27 X 5.00 MT;0.00;58102.20
3439;CH CINCA ACAN C-27 X 5.50 MT;0.00;63912.42
3440;CH CINCA ACAN C-27 X 6.00 MT;0.00;69722.64
3441;CH CINCA ACAN C-27 X 6.50 MT;0.00;75532.86
3442;CH CINCA ACAN C-27 X 7.00 MT;0.00;81343.08
3443;CH CINCA ACAN C-27 X 7.50 MT;0.00;87153.30
3444;CH CINCA ACAN C-27 X 8.00 MT;0.00;92963.52
3445;CH CINCA ACAN C-27 X 8.50 MT;0.00;98773.74
3446;CH CINCA ACAN C-27 X 9.00 MT;0.00;104583.96
3447;CH CINCA ACAN C-27 X 9.50 MT;0.00;110394.18
3448;CH CINCA ACAN C-27 X 10.00 MT;0.00;116204.40
3449;CH CINCA ACAN C-27 X 10.50 MT;0.00;122014.62
3450;CH CINCA ACAN C-27 X 11.00 MT;0.00;127824.84
3451;CH CINCA ACAN C-27 X 12.00 MT;0.00;139445.28
3452;CH CINCA ACAN C-27 X 13.00 MT;0.00;151065.72
3453;CH CINCA ACAN C-25 X 0.50 MT;0.00;6858.00
3454;CH CINCA ACAN C-25 X 1.00 MT;0.00;13716.00
3455;CH CINCA ACAN C-25 X 1.50 MT;0.00;20574.00
3456;CH CINCA ACAN C-25 X 2.00 MT;0.00;27432.00
3457;CH CINCA ACAN C-25 X 2.50 MT;0.00;34290.00
3458;CH CINCA ACAN C-25 X 3.00 MT;0.00;41148.00
3459;CH CINCA ACAN C-25 X 3.50 MT;4.00;48006.00
3460;CH CINCA ACAN C-25 X 4.00 MT;0;54864.00
3461;CH CINCA ACAN C-25 X 4.50 MT;0;61722.00
3462;CH CINCA ACAN C-25 X 5.00 MT;0;68580.00
3463;CH CINCA ACAN C-25 X 5.50 MT;0;75438.00
3464;CH CINCA ACAN C-25 X 6.00 MT;0;82296.00
3465;CH CINCA ACAN C-25 X 6.50 MT;0;89154.00
3466;CH CINCA ACAN C-25 X 7.00 MT;0;96012.00
3467;CH CINCA ACAN C-25 X 7.50 MT;0;102870.00
3468;CH CINCA ACAN C-25 X 8.00 MT;0;109728.00
3469;CH CINCA ACAN C-25 X 8.50 MT;0.00;116586.00
3470;CH CINCA ACAN C-25 X 9.00 MT;0.00;123444.00
3471;CH CINCA ACAN C-25 X 9.50 MT;0.00;130302.00
3472;CH CINCA ACAN C-25 X 10.00 MT;0.00;137160.00
3473;CH CINCA ACAN C-25 X 10.50 MT;0.00;144018.00
3474;CH CINCA ACAN C-25 X 11.00 MT;0.00;150876.00
3475;CH CINCA ACAN C-25 X 12.00 MT;0.00;164592.00
3476;CH CINCA ACAN C-25 X 13.00 MT;0.00;178308.00
3477;CH CINCA T101 C-25 X 0.50 MT;0.00;7020.00
3478;CH CINCA T101 C-25 X 1.00 MT;0;14040.00
3479;CH CINCA T101 C-25 X 1.50 MT;0;21060.00
3480;CH CINCA T101 C-25 X 2.00 MT;0;28080.00
3481;CH CINCA T101 C-25 X 2.50 MT;0;35100.00
3482;CH CINCA T101 C-25 X 3.00 MT;0;42120.00
3483;CH CINCA T101 C-25 X 3.50 MT;0;49140.00
3484;CH CINCA T101 C-25 X 4.00 MT;0.00;56160.00
3485;CH CINCA T101 C-25 X 4.50 MT;0.00;63180.00
3486;CH CINCA T101 C-25 X 5.00 MT;0;70200.00
3487;CH CINCA T101 C-25 X 5.50 MT;0;77220.00
3488;CH CINCA T101 C-25 X 6.00 MT;0;84240.00
3489;CH CINCA T101 C-25 X 6.50 MT;0;91260.00
3490;CH CINCA T101 C-25 X 7.00 MT;0.00;98280.00
3491;CH CINCA T101 C-25 X 7.50 MT;0;105300.00
3492;CH CINCA T101 C-25 X 8.00 MT;0.00;112320.00
3493;CH CINCA T101 C-25 X 8.50 MT;0.00;119340.00
3494;CH CINCA T101 C-25 X 9.00 MT;0;126360.00
3495;CH CINCA T101 C-25 X 9.50 MT;0;133380.00
3496;CH CINCA T101 C-25 X 10.00 MT;0.00;140400.00
3497;CH CINCA T101 C-25 X 10.50 MT;0.00;147420.00
3498;CH CINCA T101 C-25 X 11.00 MT;0.00;154440.00
3499;CH CINCA T101 C-25 X 12.00 MT;0.00;168480.00
3500;CH CINCA T101 C-25 X 13.00 MT;0;182520.00
3503;ADAPTADOR;0;87.50
3504;CABLE CANAL 14X7;0;125.00
3505;UNIPOX 25GR;8.00;2186.92
3506;POXILINA 70GR;1.00;5872.28
3507;GOTITA 2ML;0;2132.92
3508;FASTIX TRANSP 25GR;18.00;5129.81
3509;POXIPOL TRANSP 14ML;7.00;5939.78
3510;GOTITA GEL;10.00;2699.90
3511;POXIRRAN 23GR;9.00;4117.35
3512;ECCOLE 9GR;2.00;5399.80
3523;CABLE SIMIL PLOMO 2X1MM;0.00;187.50
3524;CABLE SIMIL PLOMO 2X1,5MM;0.00;225.00
3531;CAÑO RIGIDO 22MM;2.00;438.75
3532;CURVA 22 MM;0;85.00
3533;TOMA AEREO MIG 10 AMP;0;147.25
3534;LLAVE P/EMB PARA VENTILADOR;0.00;1484.38
3537;ADAPTADOR EUROPEO;0;100.94
3542;CANDADO 32;361.89;1800.00
3543;CANDADO 38;423.00;2250.00
3544;CANDADO 50;78.00;3335.00
3546;CANDADO 32 ALTO;0.00;3000.00
3547;CANDADO 38 ALTO;0;3600.00
3548;CANDADO 50 ALTO;0;7000.00
3549;CANDADO 60 ALTO;0;8000.00
3550;CEMENTO L.N X 50KG;0;8800.00
3551;PLASTICOR L.N X 40KG;0.00;7360.00
3552;25 KG - CEMENTO L.N;1373.00;5900.00
3553;25 KG - PLASTICOR L.N;120.50;5800.00
3554;MEZCLADORA PARED EXTERIOR "VIVA CRUZ" VOL. BRONCE;0;65653.71
3555;DUCHA EXTERIOR CON TRANF. "VIVA CROMO" VOL PVC;0;104465.91
3557;LAVATORIO PICO ALTO "VIVA CROMO" VOL. PLASTICO;0;67669.08
3560;LLAVES DE PASO DE 1" ESFERICA P.V.C. (LATYN);9.00;3132.66
3561;ACOPLE PROFESIONAL 1" P/POLIPROP. " MONARCA";0;1674.23
3562;BIDET PRATIC(BIDET BRONCE Y AC.INOX. ADAP. P/INOD);0.00;109130.97
3563;BISAGRA T/MUNICION S/AGUJERO-  75 X 75 X 2.85 - ALA LARGA;42.00;1974.73
3565;SOPORTE P/ESTANTE EN "L" 200 X 250 MM BLANCO;154.00;1532.50
3567;ARCO DE SIERRA FIJO MANGO MADERA C/HOJA;0;8035.42
3569;BISAGRA POMELA ZINCADO ORO - DERECHA/IZQUIERDA 110 X 60 MM;0;1808.10
3570;GANCHO P/TECHO MOD.  J  1/4 X 50 MM C/TUER.Y ARAN.;9.76;27909.88
3571;GANCHO P/TECHO MOD.  J  1/4 X 60 MM C/TUER.Y ARAN.;6.55;32172.99
3572;TORNILLO PROLL FIX  4.5 X 45 X 200;7.65;5787.97
3573;TORNILLO PTA AGUJA FOSF.NEGRO PASO GRUESO 6 X   1" X200;3.25;3664.81
3574;PILA ENERGIZER C X 2 UNIDADES - E93 BP2;18.50;11281.88
3575;PILA ENERGIZER D X 2 UNIDADES - E95 BP2;17.00;12208.44
3577;TIRAFONDO H. GALV.   5/16 X   3";1.26;19187.70
3578;TIRAFONDO H. GALV.   5/16 X   4 1/2";0;29672.10
